measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,128,Guatemala,2,Female,22,All Ages,654,Dermatitis,1,Number,2019,270832.65986165905,296254.69486388145,247764.62461728323
5,Prevalence,128,Guatemala,3,Both,22,All Ages,654,Dermatitis,1,Number,2019,487903.95609372517,532771.2894718223,448000.36739627767
5,Prevalence,128,Guatemala,1,Male,22,All Ages,654,Dermatitis,2,Percent,2019,0.02697819774728925,0.02958004495623929,0.024714771219520117
5,Prevalence,128,Guatemala,2,Female,22,All Ages,654,Dermatitis,2,Percent,2019,0.030668515048237623,0.03358546233472857,0.02795951333810209
5,Prevalence,128,Guatemala,3,Both,22,All Ages,654,Dermatitis,2,Percent,2019,0.02890905698536948,0.03158300554849635,0.02651979907578089
5,Prevalence,128,Guatemala,1,Male,22,All Ages,654,Dermatitis,3,Rate,2019,2512.0168354432126,2744.0232584857986,2302.193328236303
5,Prevalence,128,Guatemala,2,Female,22,All Ages,654,Dermatitis,3,Rate,2019,2964.723397771539,3243.0107432805867,2712.2045772402444
5,Prevalence,128,Guatemala,3,Both,22,All Ages,654,Dermatitis,3,Rate,2019,2744.65857239532,2997.0556059480814,2520.184625381971
5,Prevalence,216,Senegal,1,Male,22,All Ages,654,Dermatitis,1,Number,2019,171879.23264046412,186750.30984922408,157964.03600436062
5,Prevalence,216,Senegal,2,Female,22,All Ages,654,Dermatitis,1,Number,2019,202851.46476645384,219780.2065886852,186874.88222312732
5,Prevalence,216,Senegal,3,Both,22,All Ages,654,Dermatitis,1,Number,2019,374730.6974069179,404655.9495841505,346882.92037633155
5,Prevalence,216,Senegal,1,Male,22,All Ages,654,Dermatitis,2,Percent,2019,0.023357008017951472,0.025389206774177678,0.02145207360219376
5,Prevalence,216,Senegal,2,Female,22,All Ages,654,Dermatitis,2,Percent,2019,0.027393557572520124,0.029745474659530168,0.02524313526927438
5,Prevalence,216,Senegal,3,Both,22,All Ages,654,Dermatitis,2,Percent,2019,0.025381592478764696,0.027455826000711694,0.023503126849387136
5,Prevalence,216,Senegal,1,Male,22,All Ages,654,Dermatitis,3,Rate,2019,2265.438317545469,2461.445174303861,2082.030356203505
5,Prevalence,216,Senegal,2,Female,22,All Ages,654,Dermatitis,3,Rate,2019,2687.825191593331,2912.134632908728,2476.1320638904417
5,Prevalence,216,Senegal,3,Both,22,All Ages,654,Dermatitis,3,Rate,2019,2476.0739714444426,2673.808340466511,2292.066746135256
5,Prevalence,179,Ethiopia,1,Male,22,All Ages,654,Dermatitis,1,Number,2019,1144919.2639056407,1251989.1838456194,1053852.0828833312
5,Prevalence,179,Ethiopia,2,Female,22,All Ages,654,Dermatitis,1,Number,2019,1308967.1652674687,1429166.0018374799,1198894.8311970907
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,654,Dermatitis,1,Number,2019,2453886.429173109,2674013.829916031,2258990.1024836535
5,Prevalence,179,Ethiopia,1,Male,22,All Ages,654,Dermatitis,2,Percent,2019,0.021874488384013773,0.023941047049915277,0.020132001955773502
5,Prevalence,179,Ethiopia,2,Female,22,All Ages,654,Dermatitis,2,Percent,2019,0.025075467636754823,0.027397759166435092,0.022959567655322727
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,654,Dermatitis,2,Percent,2019,0.02347281806953322,0.025583683510665266,0.02164649810613679
5,Prevalence,179,Ethiopia,1,Male,22,All Ages,654,Dermatitis,3,Rate,2019,2108.3306579902733,2305.4963463270765,1940.633479910554
5,Prevalence,179,Ethiopia,2,Female,22,All Ages,654,Dermatitis,3,Rate,2019,2456.4648178612974,2682.03519198276,2249.898279571921
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,654,Dermatitis,3,Rate,2019,2280.750895485896,2485.347066032624,2099.605604351263
5,Prevalence,92,Spain,3,Both,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.30148416284462964,0.32768930304453964,0.2807440661162665
5,Prevalence,92,Spain,1,Male,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,23073.365566912547,24689.648823412226,21592.36615699171
5,Prevalence,92,Spain,2,Female,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,33657.86908691667,37094.73362686744,31259.868934197042
5,Prevalence,92,Spain,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,28473.67421104967,30940.62732314283,26563.694181295017
5,Prevalence,26,Papua New Guinea,1,Male,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,576282.671471825,621129.9965206796,532867.30969963
5,Prevalence,26,Papua New Guinea,2,Female,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,660050.9161122101,712010.8665599182,610588.0432331213
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,1236333.587584035,1330283.9527298722,1141235.1579030138
5,Prevalence,26,Papua New Guinea,1,Male,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.11691066109322032,0.1259324528180027,0.10814820831014628
5,Prevalence,26,Papua New Guinea,2,Female,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.14151294086417385,0.15275309549695176,0.13084033055008815
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.1288718513989638,0.13851624411488678,0.11917023490790189
5,Prevalence,26,Papua New Guinea,1,Male,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,11288.139012186073,12166.60172594983,10437.725381498158
5,Prevalence,26,Papua New Guinea,2,Female,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,13862.512177168306,14953.784726336258,12823.683715808318
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,12530.474357626965,13482.679048312504,11566.63381609704
5,Prevalence,88,Malta,1,Male,22,All Ages,494,Stroke,1,Number,2018,2372.298145848555,2717.5536381826832,2122.1058276381764
5,Prevalence,88,Malta,2,Female,22,All Ages,494,Stroke,1,Number,2018,2861.767480097554,3250.643153397702,2569.9874999998838
5,Prevalence,88,Malta,3,Both,22,All Ages,494,Stroke,1,Number,2018,5234.06562594611,5903.173213893252,4724.425531406276
5,Prevalence,88,Malta,1,Male,22,All Ages,494,Stroke,2,Percent,2018,0.011698026267250859,0.01339195326481621,0.01045679281332023
5,Prevalence,88,Malta,2,Female,22,All Ages,494,Stroke,2,Percent,2018,0.013485565252077461,0.015334470039050951,0.012097481436554553
5,Prevalence,88,Malta,3,Both,22,All Ages,494,Stroke,2,Percent,2018,0.0126120496049551,0.014203533839159833,0.011397778950027145
5,Prevalence,88,Malta,1,Male,22,All Ages,494,Stroke,3,Rate,2018,1084.8679330874197,1242.7555970014462,970.453299494155
5,Prevalence,88,Malta,2,Female,22,All Ages,494,Stroke,3,Rate,2018,1305.0185169676436,1482.352964292362,1171.9614885556318
5,Prevalence,88,Malta,3,Both,22,All Ages,494,Stroke,3,Rate,2018,1195.0985024087058,1347.8763874130395,1078.7319611233372
5,Prevalence,92,Spain,1,Male,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,5222219.37042957,5588034.479010761,4887023.198737386
5,Prevalence,92,Spain,2,Female,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,7935385.774623047,8745682.05063516,7370018.542066069
5,Prevalence,92,Spain,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,13157605.14505262,14297577.272277573,12275008.720011866
5,Prevalence,92,Spain,1,Male,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.24956245183512937,0.26660054620821627,0.2332438906735382
5,Prevalence,92,Spain,2,Female,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.3493117196640339,0.38464433341313925,0.3243428689172604
5,Prevalence,81,Germany,1,Male,22,All Ages,654,Dermatitis,1,Number,2018,1364004.8485850825,1430941.2416068336,1297664.7362290123
5,Prevalence,81,Germany,2,Female,22,All Ages,654,Dermatitis,1,Number,2018,1702314.5810240326,1781855.644911843,1622565.0659493157
5,Prevalence,81,Germany,3,Both,22,All Ages,654,Dermatitis,1,Number,2018,3066319.4296091143,3207048.839690176,2927550.64965184
5,Prevalence,81,Germany,1,Male,22,All Ages,654,Dermatitis,2,Percent,2018,0.034743957249979314,0.03651311359465488,0.03310375241642221
5,Prevalence,81,Germany,2,Female,22,All Ages,654,Dermatitis,2,Percent,2018,0.04116321267239012,0.04311242080361758,0.03925682416655482
5,Prevalence,81,Germany,3,Both,22,All Ages,654,Dermatitis,2,Percent,2018,0.03803700733243487,0.0398166709768041,0.03631668782022043
5,Prevalence,81,Germany,1,Male,22,All Ages,654,Dermatitis,3,Rate,2018,3248.6865517285837,3408.110735635666,3090.6825453096235
5,Prevalence,81,Germany,2,Female,22,All Ages,654,Dermatitis,3,Rate,2018,3993.4050847979333,4179.997911130151,3806.323259523332
5,Prevalence,81,Germany,3,Both,22,All Ages,654,Dermatitis,3,Rate,2018,3623.870152746863,3790.188476885533,3459.868961297487
5,Prevalence,40,Turkmenistan,1,Male,22,All Ages,972,Headache disorders,1,Number,2019,879801.7255940662,977952.7719052451,790760.588254349
5,Prevalence,40,Turkmenistan,2,Female,22,All Ages,972,Headache disorders,1,Number,2019,972683.0138900424,1059044.1800361674,880878.2101131825
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,972,Headache disorders,1,Number,2019,1852484.7394841078,2034826.30042501,1674284.311626133
5,Prevalence,40,Turkmenistan,1,Male,22,All Ages,972,Headache disorders,2,Percent,2019,0.3684667548665834,0.40754627027502394,0.3314182580852617
5,Prevalence,40,Turkmenistan,2,Female,22,All Ages,972,Headache disorders,2,Percent,2019,0.4105008458854184,0.44584926689826027,0.37220553496266773
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,972,Headache disorders,2,Percent,2019,0.3894033584403204,0.4259029624858408,0.35296587952057445
5,Prevalence,40,Turkmenistan,1,Male,22,All Ages,972,Headache disorders,3,Rate,2019,33891.70122344251,37672.6735034191,30461.660640974296
5,Prevalence,40,Turkmenistan,2,Female,22,All Ages,972,Headache disorders,3,Rate,2019,39108.188927710944,42580.46998272059,35417.038204087075
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,972,Headache disorders,3,Rate,2019,36444.1371485232,40031.3628422996,32938.38042386046
5,Prevalence,210,Liberia,1,Male,22,All Ages,567,Depressive disorders,1,Number,2018,49883.057171606866,58506.43927006292,43085.655500023975
5,Prevalence,210,Liberia,2,Female,22,All Ages,567,Depressive disorders,1,Number,2018,126631.46414908212,143137.46312860382,112212.95472098431
5,Prevalence,210,Liberia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2018,176514.52132068903,200394.3253331682,155677.7806558962
5,Prevalence,210,Liberia,1,Male,22,All Ages,567,Depressive disorders,2,Percent,2018,0.02147640481528365,0.025217597044754278,0.018534210941261762
5,Prevalence,210,Liberia,2,Female,22,All Ages,567,Depressive disorders,2,Percent,2018,0.054965311798146656,0.062184303799983374,0.04868921256944561
5,Prevalence,210,Liberia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2018,0.03815265178293782,0.04320959365726707,0.03367233965837434
5,Prevalence,210,Liberia,1,Male,22,All Ages,567,Depressive disorders,3,Rate,2018,2108.641091712692,2473.1660200824404,1821.3034405285014
5,Prevalence,210,Liberia,2,Female,22,All Ages,567,Depressive disorders,3,Rate,2018,5429.240457075461,6136.924270464545,4811.056380599867
5,Prevalence,210,Liberia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2018,3757.189422464085,4265.481580950006,3313.670209208224
5,Prevalence,210,Liberia,1,Male,22,All Ages,570,Bipolar disorder,1,Number,2018,11151.039144146178,14334.293490284199,8407.576407738396
5,Prevalence,210,Liberia,2,Female,22,All Ages,570,Bipolar disorder,1,Number,2018,10985.189566442072,13993.888226276948,8133.931079131966
5,Prevalence,210,Liberia,3,Both,22,All Ages,570,Bipolar disorder,1,Number,2018,22136.228710588257,28235.55649184452,16698.146588765885
5,Prevalence,210,Liberia,1,Male,22,All Ages,570,Bipolar disorder,2,Percent,2018,0.004800952753403628,0.006176798923978423,0.003611546955919562
5,Prevalence,210,Liberia,2,Female,22,All Ages,570,Bipolar disorder,2,Percent,2018,0.004768231674946255,0.00606446629923849,0.0035284766188963773
5,Prevalence,210,Liberia,3,Both,22,All Ages,570,Bipolar disorder,2,Percent,2018,0.004784657354644529,0.006104569905543154,0.0036094669123831677
5,Prevalence,210,Liberia,1,Male,22,All Ages,570,Bipolar disorder,3,Rate,2018,471.37326154153845,605.9348000725063,355.4024572728544
5,Prevalence,210,Liberia,2,Female,22,All Ages,570,Bipolar disorder,3,Rate,2018,470.9827531691131,599.9787226691832,348.73692716603426
5,Prevalence,210,Liberia,3,Both,22,All Ages,570,Bipolar disorder,3,Rate,2018,471.1793893351467,601.0062707294729,355.42741338591776
5,Prevalence,210,Liberia,1,Male,22,All Ages,571,Anxiety disorders,1,Number,2018,67098.40132333024,85564.66004862936,51676.565001587325
5,Prevalence,210,Liberia,2,Female,22,All Ages,571,Anxiety disorders,1,Number,2018,89661.14303290188,115495.63496252023,68603.67500785815
5,Prevalence,210,Liberia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2018,156759.54435623216,200111.50255003487,121046.65695600722
5,Prevalence,210,Liberia,1,Male,22,All Ages,571,Anxiety disorders,2,Percent,2018,0.02888799261883056,0.036844985803331905,0.022235855833732658
5,Prevalence,210,Liberia,2,Female,22,All Ages,571,Anxiety disorders,2,Percent,2018,0.03891789104117508,0.05022835959711231,0.0297595159004457
5,Prevalence,210,Liberia,3,Both,22,All Ages,571,Anxiety disorders,2,Percent,2018,0.033882511665106106,0.04325981361585181,0.026170816720136148
5,Prevalence,210,Liberia,1,Male,22,All Ages,571,Anxiety disorders,3,Rate,2018,2836.3627700656775,3616.9627205540255,2184.4556973731856
5,Prevalence,210,Liberia,2,Female,22,All Ages,571,Anxiety disorders,3,Rate,2018,3844.162337164202,4951.799129605808,2941.33729211422
5,Prevalence,210,Liberia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2018,3336.696026586296,4259.461573296982,2576.5314702549804
5,Prevalence,189,United Republic of Tanzania,1,Male,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,2265883.4548840397,2444751.1520312484,2094155.682045756
5,Prevalence,189,United Republic of Tanzania,2,Female,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,2438507.2724775793,2621243.404552841,2272597.1763939844
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2018,4704390.72736162,5058854.902443121,4370631.377222545
5,Prevalence,189,United Republic of Tanzania,1,Male,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.08817059218248974,0.0952082862834536,0.08142965034609533
5,Prevalence,189,United Republic of Tanzania,2,Female,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.0882473953638662,0.09488945541841648,0.0823215146807753
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,626,Musculoskeletal disorders,2,Percent,2018,0.0882102784302111,0.0948155907726404,0.08203684293664047
5,Prevalence,189,United Republic of Tanzania,1,Male,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,8429.075135163253,9094.462075192172,7790.248677903022
5,Prevalence,189,United Republic of Tanzania,2,Female,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,8588.312815393101,9231.901244531884,8003.984927393772
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2018,8510.871250420349,9152.144293379739,7907.056001585626
5,Prevalence,60,Lithuania,1,Male,22,All Ages,567,Depressive disorders,1,Number,2019,52762.457909329394,60073.27247423475,46015.20794688296
5,Prevalence,60,Lithuania,2,Female,22,All Ages,567,Depressive disorders,1,Number,2019,92572.39412231809,105819.44670316031,80695.25509037466
5,Prevalence,60,Lithuania,3,Both,22,All Ages,567,Depressive disorders,1,Number,2019,145334.85203164758,164100.40017350658,127248.62065118551
5,Prevalence,60,Lithuania,1,Male,22,All Ages,567,Depressive disorders,2,Percent,2019,0.043436824104355024,0.04938127843936651,0.03778046848582291
5,Prevalence,60,Lithuania,2,Female,22,All Ages,567,Depressive disorders,2,Percent,2019,0.06315572401507884,0.07216103633136817,0.055041446482301984
5,Prevalence,60,Lithuania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2019,0.054219725734283915,0.06122627762675673,0.04747066328339951
5,Prevalence,60,Lithuania,1,Male,22,All Ages,567,Depressive disorders,3,Rate,2019,4095.763250731349,4663.275963639979,3571.998067403904
5,Prevalence,60,Lithuania,2,Female,22,All Ages,567,Depressive disorders,3,Rate,2019,6146.896206011667,7026.51326703769,5358.242725177418
5,Prevalence,60,Lithuania,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2019,5201.262422324833,5872.8462786411765,4553.990041848712
5,Prevalence,60,Lithuania,1,Male,22,All Ages,570,Bipolar disorder,1,Number,2019,7216.232402522596,9063.38633279186,5699.652111546876
5,Prevalence,60,Lithuania,2,Female,22,All Ages,570,Bipolar disorder,1,Number,2019,9380.412036006008,11553.338533576074,7382.912145053787
5,Prevalence,60,Lithuania,3,Both,22,All Ages,570,Bipolar disorder,1,Number,2019,16596.64443852861,20679.686817102007,13132.422894298945
5,Prevalence,60,Lithuania,1,Male,22,All Ages,570,Bipolar disorder,2,Percent,2019,0.005940901383465695,0.007486379970512923,0.004676025395518543
5,Prevalence,60,Lithuania,2,Female,22,All Ages,570,Bipolar disorder,2,Percent,2019,0.006399646398845984,0.007908905133485541,0.00501949871493472
5,Prevalence,60,Lithuania,3,Both,22,All Ages,570,Bipolar disorder,2,Percent,2019,0.006191753005102379,0.007683541541874751,0.00488905995200161
5,Prevalence,60,Lithuania,1,Male,22,All Ages,570,Bipolar disorder,3,Rate,2019,560.1706337066378,703.5586691738616,442.4438622731277
5,Prevalence,60,Lithuania,2,Female,22,All Ages,570,Bipolar disorder,3,Rate,2019,622.8684015535282,767.1528156112124,490.2324832798889
5,Prevalence,60,Lithuania,3,Both,22,All Ages,570,Bipolar disorder,3,Rate,2019,593.9628509478773,740.087298013122,469.9848436858185
5,Prevalence,60,Lithuania,1,Male,22,All Ages,571,Anxiety disorders,1,Number,2019,44356.69154405399,56723.26882126991,35060.059900799235
5,Prevalence,60,Lithuania,2,Female,22,All Ages,571,Anxiety disorders,1,Number,2019,89091.4483808564,112466.71212619105,71313.2829445042
5,Prevalence,60,Lithuania,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2019,133448.1399249104,168777.05318852456,106952.29211840512
5,Prevalence,60,Lithuania,1,Male,22,All Ages,571,Anxiety disorders,2,Percent,2019,0.03651632291957986,0.04672529175497812,0.02893502512588477
5,Prevalence,60,Lithuania,2,Female,22,All Ages,571,Anxiety disorders,2,Percent,2019,0.060780546248322354,0.07674002001997318,0.048652796245567266
5,Prevalence,60,Lithuania,3,Both,22,All Ages,571,Anxiety disorders,2,Percent,2019,0.04978474857307546,0.06272440060993137,0.03990186006831069
5,Prevalence,60,Lithuania,1,Male,22,All Ages,571,Anxiety disorders,3,Rate,2019,3443.2532969249496,4403.227012258526,2721.588618121267
5,Prevalence,60,Lithuania,2,Female,22,All Ages,571,Anxiety disorders,3,Rate,2019,5915.758053278458,7467.898098839608,4735.270730825004
5,Prevalence,60,Lithuania,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2019,4775.859236912001,6040.214939696876,3827.6224195407312
5,Prevalence,144,Jordan,1,Male,22,All Ages,494,Stroke,1,Number,2018,60547.17889787384,66585.00873874025,54088.415364823064
5,Prevalence,144,Jordan,2,Female,22,All Ages,494,Stroke,1,Number,2018,65540.07732976646,70763.05478654997,60585.49828238628
5,Prevalence,144,Jordan,3,Both,22,All Ages,494,Stroke,1,Number,2018,126087.2562276403,135862.47034547752,115261.40123583945
5,Prevalence,144,Jordan,1,Male,22,All Ages,494,Stroke,2,Percent,2018,0.011107299267727376,0.012188708461460224,0.0098906192620497
5,Prevalence,144,Jordan,2,Female,22,All Ages,494,Stroke,2,Percent,2018,0.01311979869285733,0.014168713812677222,0.012125893528393206
5,Prevalence,144,Jordan,3,Both,22,All Ages,494,Stroke,2,Percent,2018,0.012069614740164783,0.013065460249883516,0.01101860265258326
5,Prevalence,144,Jordan,1,Male,22,All Ages,494,Stroke,3,Rate,2018,1017.1948406959735,1118.6306049202447,908.6873749034548
5,Prevalence,144,Jordan,2,Female,22,All Ages,494,Stroke,3,Rate,2018,1257.7696932483086,1358.0030622235668,1162.6871174795494
5,Prevalence,144,Jordan,3,Both,22,All Ages,494,Stroke,3,Rate,2018,1129.4917836537877,1217.0583178134334,1032.5135906935868
5,Prevalence,63,Ukraine,1,Male,22,All Ages,654,Dermatitis,1,Number,2019,501892.8485339931,561555.3243009048,448586.82625545125
5,Prevalence,63,Ukraine,2,Female,22,All Ages,654,Dermatitis,1,Number,2019,972203.9705759444,1101971.4761776794,858951.9157431779
5,Prevalence,63,Ukraine,3,Both,22,All Ages,654,Dermatitis,1,Number,2019,1474096.8191099372,1656536.2789824998,1307853.459211781
5,Prevalence,63,Ukraine,1,Male,22,All Ages,654,Dermatitis,2,Percent,2019,0.02631472588855087,0.029446971953022993,0.023466503130743215
5,Prevalence,63,Ukraine,2,Female,22,All Ages,654,Dermatitis,2,Percent,2019,0.04212837941905363,0.04778117932201624,0.037201564958532135
5,Prevalence,63,Ukraine,3,Both,22,All Ages,654,Dermatitis,2,Percent,2019,0.03497269004256718,0.03939126899837713,0.03101607728779624
5,Prevalence,63,Ukraine,1,Male,22,All Ages,654,Dermatitis,3,Rate,2019,2473.6479581755775,2767.7026788029134,2210.9218931341343
5,Prevalence,63,Ukraine,2,Female,22,All Ages,654,Dermatitis,3,Rate,2019,4092.9995976003606,4639.323583394054,3616.2060142710097
5,Prevalence,63,Ukraine,3,Both,22,All Ages,654,Dermatitis,3,Rate,2019,3346.992428059499,3761.2281029871656,2969.5306090113686
5,Prevalence,41,Uzbekistan,1,Male,22,All Ages,494,Stroke,1,Number,2019,143457.536127042,159116.34373561747,128646.37573341378
5,Prevalence,41,Uzbekistan,2,Female,22,All Ages,494,Stroke,1,Number,2019,175559.30463558692,192940.51493409407,159835.3112325731
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,494,Stroke,1,Number,2019,319016.84076262894,350034.60310169304,291316.08542484365
5,Prevalence,41,Uzbekistan,1,Male,22,All Ages,494,Stroke,2,Percent,2019,0.009238805290843866,0.01025102650755848,0.00826631399668638
5,Prevalence,41,Uzbekistan,2,Female,22,All Ages,494,Stroke,2,Percent,2019,0.01082932930279609,0.011893207349564347,0.00987933588016266
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,494,Stroke,2,Percent,2019,0.01005114633072037,0.011020346770228744,0.009173787945677525
5,Prevalence,41,Uzbekistan,1,Male,22,All Ages,494,Stroke,3,Rate,2019,853.4961636566493,946.6577540628955,765.3776240766149
5,Prevalence,41,Uzbekistan,2,Female,22,All Ages,494,Stroke,3,Rate,2019,1040.7292654826567,1143.7664372504134,947.5162048662412
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,494,Stroke,3,Rate,2019,947.2813136875922,1039.3847480578827,865.0273240744215
5,Prevalence,81,Germany,1,Male,22,All Ages,494,Stroke,1,Number,2018,559521.635562789,613803.3920793706,512314.7409799112
5,Prevalence,81,Germany,2,Female,22,All Ages,494,Stroke,1,Number,2018,743175.7015672312,810261.9723962396,681961.3265142107
5,Prevalence,81,Germany,3,Both,22,All Ages,494,Stroke,1,Number,2018,1302697.3371300201,1411891.3760541007,1202266.0725726131
5,Prevalence,81,Germany,1,Male,22,All Ages,494,Stroke,2,Percent,2018,0.014252208559362396,0.015608907108392129,0.013061800269979182
5,Prevalence,81,Germany,2,Female,22,All Ages,494,Stroke,2,Percent,2018,0.01797053486438468,0.019573693769428722,0.01647592918507518
5,Prevalence,81,Germany,3,Both,22,All Ages,494,Stroke,2,Percent,2018,0.016159680008761775,0.017509058909312147,0.014913220184683327
5,Prevalence,81,Germany,1,Male,22,All Ages,494,Stroke,3,Rate,2018,1332.6275304223236,1461.91183068163,1220.19361661377
5,Prevalence,81,Germany,2,Female,22,All Ages,494,Stroke,3,Rate,2018,1743.392002053793,1900.767529488644,1599.791166271486
5,Prevalence,81,Germany,3,Both,22,All Ages,494,Stroke,3,Rate,2018,1539.5675846759686,1668.6164419782544,1420.8748423224406
5,Prevalence,19,Timor-Leste,1,Male,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,69658.86694656806,76821.10145393036,63002.652665132686
5,Prevalence,19,Timor-Leste,2,Female,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,88135.60469051225,95172.5887464732,80897.68885108549
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,157794.47163708025,171454.36412067435,144024.5267148331
5,Prevalence,19,Timor-Leste,1,Male,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.10789258694717745,0.11883154802269062,0.09771324736900483
5,Prevalence,19,Timor-Leste,2,Female,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.13750200694475345,0.14861943767057373,0.12631388214114375
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.12264348721721686,0.13332722918789333,0.11196390280270033
5,Prevalence,19,Timor-Leste,1,Male,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,10315.016493921798,11375.593134271787,9329.37083085426
5,Prevalence,19,Timor-Leste,2,Female,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,13363.837425070265,14430.842198191165,12266.365740226276
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,11821.37495548915,12844.723297322238,10789.78189425249
5,Prevalence,195,Namibia,1,Male,22,All Ages,972,Headache disorders,1,Number,2019,319523.41298818885,357153.1430196437,285456.7193105227
5,Prevalence,195,Namibia,2,Female,22,All Ages,972,Headache disorders,1,Number,2019,389712.67790109775,428661.88816805574,351018.69705417624
5,Prevalence,195,Namibia,3,Both,22,All Ages,972,Headache disorders,1,Number,2019,709236.0908892865,783401.7046147197,638861.106163501
5,Prevalence,195,Namibia,1,Male,22,All Ages,972,Headache disorders,2,Percent,2019,0.2900757791844842,0.3242619582085711,0.2590527503332177
5,Prevalence,195,Namibia,2,Female,22,All Ages,972,Headache disorders,2,Percent,2019,0.3234465407974469,0.356041065222608,0.2909994768035039
5,Prevalence,195,Namibia,3,Both,22,All Ages,972,Headache disorders,2,Percent,2019,0.30750848823208005,0.33919906931782157,0.27695224482327463
5,Prevalence,195,Namibia,1,Male,22,All Ages,972,Headache disorders,3,Rate,2019,27461.438797832034,30695.525835691566,24533.576909012318
5,Prevalence,195,Namibia,2,Female,22,All Ages,972,Headache disorders,3,Rate,2019,31438.860526424072,34580.96715685815,28317.343737157047
5,Prevalence,195,Namibia,3,Both,22,All Ages,972,Headache disorders,3,Rate,2019,29513.088501777325,32599.305277523756,26584.609284202426
5,Prevalence,195,Namibia,1,Male,22,All Ages,494,Stroke,1,Number,2019,8842.321737129501,9685.630349291248,8116.5127473566645
5,Prevalence,195,Namibia,2,Female,22,All Ages,494,Stroke,1,Number,2019,12085.610013839554,13209.698936750052,11030.44813033979
5,Prevalence,195,Namibia,3,Both,22,All Ages,494,Stroke,1,Number,2019,20927.931750969055,22692.809368941933,19321.46426242533
5,Prevalence,195,Namibia,1,Male,22,All Ages,494,Stroke,2,Percent,2019,0.008027780285937171,0.008812252665902983,0.007377320550557584
5,Prevalence,195,Namibia,2,Female,22,All Ages,494,Stroke,2,Percent,2019,0.010030751017818043,0.010946978631703115,0.009167666902577898
