Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Georgia,GEO,46.4835022172419,47.1745734407624,46.6816165996395,46.9208472536336,46.9869271385493,46.6932814396259,46.2424218245542,45.838470780951,45.4778415411682,45.1573469316475,45.5031629381497,45.4612573921853,45.1964043552934,44.736298805196,45.0361024329638,45.4910870157884,44.8204201644367,45.3938023306689,46.4203997415383,46.3927811233732,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Germany,DEU,43.7290009251406,44.0308289642695,44.3138206038313,44.5456520924177,44.592150463015,44.6825833492227,45.040661006584,45.1993519316348,45.2449478080737,45.4590874073205,45.5799785896193,45.8495209074968,45.8687632126745,46.0871634393398,46.1717064825746,46.2716536498881,46.3626399213761,46.4078320676484,46.3166132668838,46.2943616376523,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Ghana,GHA,48.67004460299,48.6003140451651,48.5266187369513,48.4626359452084,48.3887350865658,48.3052464064447,48.2256918830352,48.0349085478463,47.8342362856847,47.6247184654581,47.4144246967471,47.2072651349485,46.9917522989323,46.7744617777376,46.5408859267869,46.3114646286927,46.3638247366854,46.463308414194,46.5562241265522,46.6567291097478,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Greece,GRC,38.758414751482,38.5778165463219,39.0407862375738,39.432773891039,40.1654188166684,40.4164967384712,40.7052942023443,40.8733782722245,41.0377572974228,41.794016996956,42.3273831435009,42.6512239266844,43.1217654620722,43.1695254035675,43.575466325462,44.0810923732333,44.2171889513019,44.0216323048403,43.7303669035561,43.7532918435714,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Guam,GUM,40.7559870203009,40.8553035766755,40.8941897654584,40.8759512532595,40.9201194475551,40.9344797707125,40.8481343432066,40.8438405461546,40.8720209031645,40.8793289331826,40.8802969297153,40.8754358244427,40.8864814187869,40.884379338532,40.873820252282,40.8416222313372,40.810257843972,40.7713394698456,40.7267936815679,40.7112631009201,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Guatemala,GTM,34.3506351768045,34.4594298710035,34.6603217658301,34.751107897555,34.9163982064465,34.8508669183446,34.7723409853044,34.6857495356162,34.5810638980547,34.4658624246819,34.3499375043047,34.2448107591336,36.2998996604592,34.4914547189227,34.3157324508632,33.0010334186808,33.9782230999511,33.0460247196091,33.2379878862055,33.4545889061036,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Guinea,GIN,53.2989101487641,53.320455449898,53.4028486513191,53.481863767428,53.5947865950089,53.7443633249002,53.7784072766854,53.8868480429634,53.9787045883224,54.0419439667083,54.1601119166007,54.2155027082329,54.277343372646,54.3173134430444,54.3504805642119,54.3685878690208,54.436704553746,54.472810876853,54.4651508070898,54.4559002109313,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Guinea-Bissau,GNB,47.324803415342,47.4087236548424,47.503632758247,47.6158924864846,47.7401887758111,47.8536283769025,47.9042099665618,47.9342946215695,47.9582382820298,47.963121748317,47.9617914449705,47.9365825750986,47.8950307600775,47.8708377167579,47.8427293530268,47.8212134731207,47.7707619659824,47.7423117471569,47.7115466810079,47.700260979234,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Guyana,GUY,31.1914771467918,30.8969525315874,30.587792180671,31.0179837693771,31.4853027641814,31.9874228450004,32.5569580824112,33.2013823667528,33.8696508855771,34.5278450363196,35.1498994998033,35.7172673857757,36.2255213047444,36.6644166292612,37.1024351903297,37.5527610056357,38.0265552559215,38.5218155082061,39.0270386601972,39.1866966955306,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Haiti,HTI,46.9931538310112,47.0618829184179,47.1458504436536,47.2189568179479,47.294226969688,47.3710144270785,47.4297696907949,47.5483881327285,47.5256607028486,47.6380671981494,47.4019223779718,47.640180564642,47.7352119687334,47.913957501312,48.0175620567895,48.0481940993394,48.0632727033124,48.078555430802,48.1198501486559,48.0373096499896,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Honduras,HND,34.6931806421294,34.25800993428,34.2523307990442,34.2641948907706,34.2834558389286,34.3314485831502,32.8638336335785,32.7670656517707,33.9167001934977,34.5018507065276,35.143784025833,33.9488903845339,33.4795610802405,35.1846301548121,36.4909110541703,36.7602411409502,36.8317274034015,36.0477640970848,38.1552838606894,38.3008099809115,..
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Hong Kong SAR, China"",HKG,41.5782114636294,42.3875963227707,43.4250277718317,43.7032380385036,44.1488168341384,44.6659039377847,45.2049304595757,45.7907778572676,46.3475752457509,46.7600206769952,46.7005192669321,47.3754643167681,47.6703396356401,48.0579889913947,48.3847271551047,48.6056364972713,48.7843524509844,49.06187822264,49.2399280783474,49.2648391096458,.."
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Hungary,HUN,44.6048008868116,44.5717037096332,44.8671823498344,45.1766833749976,45.2866712089384,45.567738277721,45.5029399958372,45.3472357466638,45.4476361226956,45.584903817184,46.1503145070978,46.0300232819432,46.2063136830489,45.8637455219193,45.8610296594492,45.7955015539889,45.6699433232733,45.5299714727094,45.453732842062,45.2305964927643,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Iceland,ISL,47.2858552495524,46.7231454075093,46.9354848132547,46.9421429982454,46.9207126845839,46.8899849685941,46.7092229804094,46.594494178691,46.5096936868647,46.9146918421277,46.9576509248953,47.0912903706542,47.5277193501675,47.5358838053139,47.2957399159558,47.5021794057241,47.1010769829114,47.2237524457193,47.2315120998046,47.248477308178,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,India,IND,25.5640639978812,25.7368731433801,25.9099153770604,26.0864875818708,26.2609943989669,26.4272959707356,25.7427506148249,25.0609999241601,24.3762273011912,23.7039667740145,23.0325381019812,22.1179769184338,21.226767344439,21.0187957196032,20.8254754403401,20.6521232540424,20.4900674053657,20.3433921219739,20.2092079020361,20.3170924388352,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Indonesia,IDN,38.1854499137927,37.2971768277742,36.3507671644639,36.5234579150972,35.9379838055815,35.7189884121816,35.6169717677753,37.433885584832,37.8027050204627,37.8799436477222,38.1455092861332,37.9999588821012,38.1055591423161,37.9000084067135,37.9205120260884,38.0616523699204,38.3440749517406,38.7960201905281,39.2350446022663,39.5230435606949,..
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Iran, Islamic Rep."",IRN,15.4361129428929,16.3052305560974,17.213004916167,18.1438866673416,19.1201403513557,20.1399335999211,19.6387979981594,19.1927388140502,17.664569901902,18.4645664268832,18.2125923279226,17.6529296112039,17.0876419529572,16.5504367116554,16.0395201088685,17.2736814644784,18.813393451822,19.7969488352186,19.5909516312229,19.3964259992176,.."
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Iraq,IRQ,11.4586745469943,11.8808430784363,12.3146304737939,12.7514254627655,13.2003369925821,13.6617083063248,14.1510735022463,14.6688708109533,14.5354229753441,14.4169635202883,14.3013471723413,14.1874463954448,14.0916993839778,14.7866030079844,15.5231295585985,16.0139390059456,16.5451264019772,13.2084769264634,13.2671223334168,13.3848313453003,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Ireland,IRL,40.6516416800229,40.7824900988801,41.4767311969009,41.6452376492226,41.5791410197587,42.2567232514596,42.4356486110294,43.2422330307731,43.5976099163011,44.3253582219498,44.7971953488597,45.0736764733297,45.2023620374243,45.4223180713013,45.3082041045661,45.1912497459581,45.501699775646,45.6728158466694,45.7996544146806,45.8077461310504,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Israel,ISR,44.8108615226665,45.0107145691685,45.2096123401267,45.7370970492922,45.7463128999098,45.8901388092159,45.863496243269,45.8321478676334,45.8199744495378,46.5175722595878,46.4433676365567,46.3471657302451,46.7403723516109,46.7000403218643,47.0669627892265,47.0046241042039,47.1818195835727,47.0912890718748,47.4516924285923,47.5962545125594,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Italy,ITA,38.5634466469689,39.0297883758849,39.2314303303333,39.3726935314844,40.039771618511,40.0887787451621,40.3062821084921,40.3717083643181,40.8950361587152,40.9887975623726,41.1658574987477,41.4571464848914,42.0365008855665,42.234827334735,42.4408762264188,42.1307615361497,42.3249086015696,42.5276385082958,42.5713546957996,42.6925099679088,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Jamaica,JAM,44.0987681773904,44.0317458743912,44.0005463136581,43.994395889882,44.1039657002938,44.3457501928869,44.4041453677251,44.4544056564888,44.4968573224387,44.5515258187638,44.631002882031,44.8055368922551,44.9917456120914,45.2926395333908,45.1459760845222,45.2215782027292,45.7633122748366,46.0450416781762,45.8901724806109,45.8976164082036,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Japan,JPN,40.3570501954793,40.5576756924053,40.5265520137607,40.7001327405785,40.8539875411628,40.996099495853,41.1245923920488,41.1180385603232,41.2658360094773,41.5942107066359,41.7308639644268,41.7647413422911,41.9394382715944,42.353479371088,42.5900161299918,42.8018715990925,43.1113618330123,43.5031753701081,43.937161168088,44.2555738352569,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Jordan,JOR,14.4748868283946,14.0599346277245,14.9052878857738,13.9773766122193,14.1712758105533,14.3840588917682,14.9106608668198,17.4720505805705,17.1716649491986,17.7454087703642,17.8647175149581,18.1204280288558,18.0845261442691,17.3896085331092,17.4875616300444,17.6218359378854,17.7469065838184,17.9130468740972,18.1045494762072,18.29726109652,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kazakhstan,KAZ,49.0556521303145,49.0698614567206,49.0831283086282,48.9975043081698,48.8071316038487,48.8804331587358,48.9874600685908,49.07302067518,49.1481903614466,48.9512775895015,48.8825989975667,48.8649349440375,48.840722479647,48.8073686119342,48.6871163396344,48.5688986067282,48.3269551413666,48.0751576751919,48.0576579041537,48.0466834385559,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kenya,KEN,49.1596457514334,48.7951800544708,48.4113079268814,48.0011473496814,47.5652986905591,47.1117202993159,47.250602478952,47.3920629225259,47.5402606307111,47.6774720240439,47.8235886923286,47.9693513107234,48.1028190905783,48.2333220689158,48.3591279705429,48.4822962047336,48.6038319111432,48.8107783256623,49.0336192897327,49.2569095606808,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Korea, Dem. People’s Rep."",PRK,47.9265023203888,47.8905300194322,47.8439120687479,47.7936202429263,47.7428719157222,47.7054217802329,47.6603813269262,47.6192909534929,47.5958505338177,47.544621596425,47.4924562813231,47.4456566953282,47.3981887463755,47.346300289956,47.2969620414551,47.234348671919,47.2131505350803,47.1623666265195,47.095034076451,47.0835060122441,.."
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Korea, Rep."",KOR,40.3665440284085,40.6610200085442,40.6626178525023,40.3188757043277,40.7192841645143,40.9242956464337,41.1541272346014,41.1123466826142,41.154690992298,40.841741665318,40.9727743759503,41.0110956812008,41.0718606515392,41.1322598690548,41.3571174155311,41.8410695443123,41.936139624486,42.1431007771169,42.3277135195529,42.6124924816049,.."
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kuwait,KWT,24.684047554173,24.6773665762287,24.6015532361007,24.2920241487783,24.1153666662046,23.9767843890126,24.4899700732875,25.0440478592502,25.6327335331024,26.3499399179945,26.8519792065086,26.9523696729702,27.0521970581879,27.1761740612312,27.1843060310493,27.0665514497495,26.605860081302,26.1502805280457,25.5646892972625,25.0691572899072,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Kyrgyz Republic,KGZ,44.1455656999111,43.9513134204552,43.9734146562916,43.426269723214,42.9420431533796,42.5302005409362,42.3011820174122,42.2160245418128,42.174397269184,42.1787092003207,41.723722555559,41.8155798594957,41.3725087256941,40.3735414594432,41.3987299498559,41.0056552886476,40.2966824819366,39.2279714244391,38.5587534171852,38.4697795257417,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Lao PDR,LAO,50.2823375026718,50.3475899887605,50.4301833037618,50.5126211695839,50.5896027666165,50.6407913250807,50.6154236760282,50.5680776791398,50.4886477762325,50.372654665839,50.2313055551704,50.012144719812,49.7688918968994,49.524695462755,49.3085550105435,49.1344487760298,49.0946098659196,49.0728729429831,49.0772826521181,49.080059003194,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Latvia,LVA,48.1180748843635,48.7830457912884,48.6887564010943,48.8970822871251,48.5127808253477,48.4989257142857,48.5332480738471,48.4003894489614,49.1027447448961,49.8354341610125,50.2908237419039,49.7986858350315,49.9175903336727,49.9452797005815,49.5664377924706,49.5789977856602,50.090518632538,49.8903525159141,49.9464586201622,50.0132652013617,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Lebanon,LBN,23.70028694088,23.0071233939515,22.3853890477107,21.8833891119958,21.5940270773385,21.6882346781245,22.0592054418193,22.4922647800427,22.9555437873644,23.4131363974025,23.7709979731539,23.9371806874786,24.0551576571748,24.1110288514525,24.1446106959509,24.175391249888,24.285835644069,24.384805114752,24.4551667091717,24.4556907291867,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Lesotho,LSO,49.1148697426939,48.9701443065965,48.7285304625118,48.4344971262112,48.1206642960592,47.8180117387699,47.5433762363193,47.2672681549257,46.9820113869226,46.6779958834412,46.3414166392159,46.0351943164569,45.699122707177,45.3468007351092,45.3009102202294,45.2781896871309,45.3012048192771,45.3068571170085,45.3435020936192,45.3908044915504,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Liberia,LBR,47.3305413012999,47.248518806019,47.1925351524735,47.0570610433694,47.0373972278853,47.003496078136,46.9545819164827,46.9202579039982,46.8869246314865,46.8642077249675,46.8679429597085,46.8810365938572,46.9104589478547,46.9677538158457,47.00977748326,47.0734576928694,47.3280188813687,47.3994068077053,47.4693926560848,47.5280344392641,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Libya,LBY,30.7530904451465,31.222400764671,31.663222472222,32.0816128909725,32.4781140508723,32.8144961626127,33.1287972178574,33.3812244523171,33.6130493918391,33.8058054780818,33.9725189216314,34.0289938782117,34.0820510161428,34.1198527016488,34.1343836939817,34.1346328255993,34.1320590646858,34.1302538716116,34.1067619664485,34.0919971736862,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Lithuania,LTU,49.4739063368414,49.1660421158161,48.8653477199822,49.6457901916338,49.0102624579716,49.1043519457848,49.5421727547152,49.3617421059666,49.4959840047816,50.3748483429227,50.6302706822219,50.403113352599,50.6273354562253,50.1610932344915,50.1941337906218,50.4729256364737,50.4992492036702,50.3954234618375,50.2309651511849,50.4813504344093,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Luxembourg,LUX,39.7261870701805,39.8914676201155,40.2916232703467,40.8605682378059,41.9529101001976,42.34586886621,43.1634055608461,43.4754225870522,43.4600553463685,43.2597934624904,43.4494209630299,43.9441746575624,44.3055386822067,44.1046375533904,44.1851713832687,45.1398983522022,44.9855066330957,45.7197535951073,45.9150407752752,45.2069448924002,..
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Macao SAR, China"",MAC,45.5123301389488,46.0046375732103,46.767997327543,46.3093347411969,46.7366980072627,47.3802934815469,47.4619437087057,48.2699372365086,48.2893520165019,48.7771192702309,48.4735839272578,48.7656915980615,48.4919775090115,48.9399918128883,48.734634656771,48.8837508096457,49.076074295275,48.6482930654303,48.4387376495602,48.2533256668895,.."
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Madagascar,MDG,48.9780752981693,48.9801964781284,48.9642520875309,48.9867439762729,48.9976169368534,49.0199561267174,49.1285474470028,49.2277399195338,49.301205586381,49.3608396154496,49.412261376596,49.4487099025969,49.4893545462729,49.2802367645395,49.0361639968248,48.7609260363229,48.8105097190606,48.857606043695,48.89712079144,48.9300172171322,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Malawi,MWI,49.8402361468414,49.7850763172119,49.7276240197323,49.661482943721,49.5816512404292,49.4828834251509,49.3585311886816,49.2294888801339,49.087039330725,48.9428424460237,48.7839565137117,48.6222856374758,48.4583431633843,48.301466348776,48.3931668209595,48.4851252449855,48.5999282161327,48.713709736072,48.8133548899693,48.9437690007408,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Malaysia,MYS,35.6552047245143,35.5589943291184,35.4577963941537,35.3489774269475,35.2399634466207,35.1337315767561,35.0316720951889,34.9448686660568,34.6865391173769,34.9578737052281,34.8538948692572,35.4676190622461,35.9755729567717,37.2029934692663,37.802098729094,37.9853026069483,38.2069175128914,38.436420872127,38.5359056052032,38.5533326096651,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Maldives,MDV,34.4209803226378,34.0724937731863,33.6627768516313,33.2317358215374,32.831582938723,32.4538654614288,32.2205992093104,31.9355644166673,31.5244547804362,30.9133808867855,30.4606771126893,29.6439959613706,28.8029866998522,27.9668492129754,27.1944299630761,25.201305054425,23.3959228520415,22.2736739486861,21.1123170646313,20.1548929653338,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mali,MLI,44.2000021095406,44.1165847202788,44.0123687896058,43.9238649394395,43.8345003977127,43.750649655473,43.5958141928628,43.4635703448528,43.3463318502343,43.2670843460112,43.1987376605372,43.0936851896916,43.0212434020996,42.9845832153828,42.9717336251328,43.7515522596404,42.936309996372,42.1324168677961,42.1736996314541,42.2318682122226,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Malta,MLT,30.4706229247593,29.5294176732039,31.2032749647417,30.7543472329025,29.545899084479,30.9750685289127,31.2504975413801,32.7769148046362,33.7516496983409,34.1470350959669,34.3907714491709,35.1189485942439,37.197969325679,38.0079497371458,38.6085230555021,38.8493769058996,39.5398256366952,40.0709489534358,40.9833641717149,41.9034659409269,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mauritania,MRT,30.1541270250108,30.1459632686989,30.1556380444008,30.1989895607938,30.2430004637879,30.3075751054797,30.3849570210593,30.4524280750553,30.547859067993,30.6481624974126,30.7733289922527,30.9186185436394,31.0869674614278,31.0025265581255,30.9411723549117,30.8912341024518,30.857013717985,30.8407469813548,30.9403164915529,31.0909479804191,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mauritius,MUS,34.1850115158384,34.3344276263985,34.4567569711184,34.566982688326,34.6572936288659,35.6303490437623,36.0039185153506,35.6198069767826,36.351164489196,36.6374197114548,37.4926444885922,37.2368894882893,37.4201082362374,38.3728853882559,38.4259469039024,39.1331207817482,38.8125665601704,38.9401122473981,39.3042792127292,39.6476119772334,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mexico,MEX,33.5660362714859,33.3276757576456,33.8188745761322,34.2510102461683,34.9595316588184,35.4371886618958,36.0214045220322,36.3090018894854,36.3516303776565,36.8413046587202,36.817535161928,37.0775160365199,37.564677356127,37.7040926996813,37.2437506071178,37.4797344046813,37.5732598129883,37.4090974442243,37.6997927948643,38.4887430020455,..
"Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,""Micronesia, Fed. Sts."",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.."
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Moldova,MDA,51.0400330580158,51.0222942424415,51.0105994245009,51.0030837846883,50.9814173065843,50.5232371358802,50.0573464237545,49.5296520109899,48.9808328909079,48.4125548547431,48.5940592470285,48.61782071927,48.9985750879582,48.797170166328,48.7167971837708,49.2119107614191,49.1784787273971,48.8755990118468,48.4342152336496,48.5587506842479,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mongolia,MNG,45.4947426098148,45.5036915597966,45.5533533984288,45.6336993378827,45.7429916987182,45.8238903894115,45.9419935061588,46.065621252602,46.1872825088942,46.0157652384297,45.6862363487682,45.592539644501,46.0506562977355,45.6906191125105,45.6539812401841,45.4699503990453,45.411726617186,45.5692008185117,44.26566108518,45.0689801919461,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Montenegro,MNE,43.7882708616228,43.8764131026968,43.9557596807505,44.0371196377583,44.1144211867338,44.156254342855,44.2134991774935,44.2166103577738,44.2399183002466,43.9812533897498,43.918584508785,43.9050092825476,44.5769396931053,44.3965912580204,44.66387962413,45.1560791980212,44.4727724872801,44.1456512447124,43.6178277726836,44.0378818967835,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Morocco,MAR,25.2711772140966,25.6306466147443,25.2759265991358,26.3885260419684,26.8843494369516,26.9686631635005,26.8521554341508,26.6641460080401,26.524668708046,26.4716598619629,26.4251943758616,26.3687505411687,25.8927206531141,25.8445296169304,25.3891731268791,24.9530791232905,24.5338571387947,24.1282905227885,24.2154877339584,24.2802657612667,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Mozambique,MOZ,55.247644856416,55.1132639180356,54.98730044381,54.875586431684,54.6777575329317,54.4733193683265,54.279057331417,54.0757957151873,53.8680437729471,53.6535292158664,53.4433072791049,53.223056384143,52.9924459548921,52.7567466255113,52.50158495977,52.2326474071668,52.228965597997,52.2357225797764,52.2476072151305,52.2593656450555,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Myanmar,MMR,43.1089786891595,43.0172249703164,42.8969854265933,42.7536094908985,42.6166725609729,42.4811865116113,42.3513676449477,42.2381728866687,42.1487566350266,42.0662755304942,41.9935653376848,41.9303203863718,41.8569164047975,41.7717474671931,41.6918204174551,41.616470600318,41.100912272422,40.591317766244,41.0267143579706,40.2212585063052,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Namibia,NAM,46.2240748164864,46.4251324434585,46.6160800080709,46.8183535805884,47.0080940074327,47.1981415205354,47.3709328890794,47.5524395560415,47.7237131495346,47.9041334490021,48.0763181074619,48.2912847407248,48.503453759689,49.8989896643018,49.4372715754454,48.7881613466931,48.1795318286508,48.6642272018749,49.3086420023983,49.2481130601702,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Nepal,NPL,48.5544625561473,48.5881396540793,48.6088451948927,48.6265545503726,48.6472639868609,48.6933401506825,48.6736858603821,48.6553812849194,48.698214641269,49.0037729426196,49.5054664119556,50.4877965798067,51.7276365266664,53.07880299245,54.351005061706,55.4205348032422,55.8319556273609,56.0058592466131,55.9565890173938,55.7713014547288,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Netherlands,NLD,43.0583602603376,43.4107301961636,43.5310089725586,44.1001845466334,44.346890363143,44.3094762259155,44.5965573778462,44.9097170682469,45.102767634682,45.3315724859157,45.6641941566494,45.9100026102904,45.9943930765364,45.9762200943096,45.7362819460023,45.9830613735497,46.073030560447,46.1838550665177,46.1924282864779,46.361621896793,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,New Caledonia,NCL,45.5520435750636,45.6350251084784,45.7123745819398,45.7863192549031,45.8495400667318,45.889096144443,45.9698401741624,46.0300001732112,46.029229751954,46.023171807634,46.0824632692606,46.0801225213606,46.0091328544927,45.9176199233239,45.8295331744292,45.7316797516614,45.6969112684935,45.6638745061381,45.6487802772522,45.6345436758305,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,New Zealand,NZL,45.1984084811882,45.5159358061387,45.5991648733996,46.0041718160857,45.9712063023513,46.2003143453098,46.2162047032605,46.3480466696476,46.5978241713164,46.7397535857238,46.6808503499536,46.8100042238092,47.0221180705623,47.178656733192,47.2533264835983,47.2493127645311,47.3589604566164,47.3946313615936,47.5962764531479,47.8914035330659,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Nicaragua,NIC,32.2184793325066,33.0301924983689,33.8727035647776,34.726656694571,35.5925312766515,36.4787550995093,37.3493981313716,37.4589293827135,37.5761591196027,37.6949611864848,37.8133894849266,37.9407327255097,38.0611071866188,38.1818369771565,38.3098465714083,38.5770769672549,38.8154538046398,39.0416160106008,38.7578337422768,38.4882024573653,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Niger,NER,45.0657136517661,44.8983725549054,44.7396152985882,44.6023358675998,44.4742491085861,44.3801424104489,44.2686093375544,44.1746783975632,44.0822362224536,43.9961658645355,43.9175191605916,43.8082412420949,43.3538299339368,42.9439411090342,42.6123237050355,42.5659713370639,42.5297157877593,42.4892157414594,42.4682331857677,42.4501706163407,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,Nigeria,NGA,45.945850594235,45.9313365907008,46.0066162712524,46.0182104845285,46.0533608794576,46.0599060639233,45.9894774358505,45.9429188190968,45.9042485029859,45.9046001843184,45.905081971069,45.8545074279402,45.5745305981098,45.344207819495,45.1794631126208,45.0405585092733,44.9505321276365,44.2910383745017,43.6757201339814,43.1341003656081,..
Labor force, female (% of total labor force),SL.TLF.TOTL.FE.ZS,North Macedonia,MKD,38.6460092482703,38.9476453130382,39.2466799584922,39.7576775073695,39.4976740162517,39.2436673381503,39.0345722951572,39.6328246158184,38.9498095223673,38.5745443365136,38.7084562594508,39.4071353841481,39.2527128243181,40.0370676912749,39.5258470906139,39.4306487229699,38.7378000361325,38.9490192636615,39.1867958769932,40.7234411103373,..
